0.0,0.0,0.0,0.0,0.0,8.065956,0.0,1.2873645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2340773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67766035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40981,2.0904007,0.0,0.0,0.0,2.1625228,0.0,0.0,0.0,0.0,3.1725075,0.0,0.0,1.1708101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7860048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3972223,0.0,0.0,0.0,0.0,0.0,0.0,1.7713999,0.0,0.0,0.0,0.0,0.0,0.0,0.37900192,1.0058712,0.0,1.5784963,1.1898834,0.0,1.1111283,0.0,1.1079875,0.0,0.0,0.0,0.63337696,0.0,1.2914926,0.0,0.0,0.0,0.0,1.5606836,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,7.673477,0.0,1.2397029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780738,0.33808732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5830029,1.3126991,0.0,0.0,0.0,2.0281808,0.0,0.0,0.0,0.0,3.2313178,0.0,0.0,0.34802788,0.0,0.86651456,1.0706878,0.0,0.57364875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047334388,0.13960701,0.0,0.96565545,0.0,0.6858511,0.0,0.39518726,0.8291791,1.2080976,0.0,0.5287239,0.26799333,0.79602593,1.2591904,0.0,0.38695192,0.0,0.0,0.0,0.0,0.0,0.069885395,0.43897402,0.9989983,0.909451,0.0,0.0,0.33332884,0.0,0.0,0.36378744,0.0,0.0,0.0,0.0,0.6222077,0.16560292,0.2769133,0.3389483,0.7039417,0.06864244,0.0,0.0,1.1961449,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,8.228346,0.0,0.42034504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85907954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4146373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4872475,0.0,0.0,0.0,0.0,5.416058,0.0,0.0,0.0,0.0,0.0,2.059903,0.0,0.0,2.4979184,0.0,1.9923989,2.4038339,0.0,1.1238381,0.0,0.0,2.7181394,2.0669196,0.43786207,1.8382589,2.2154162,2.5901718,1.9704001,0.0,1.4587969,0.0,1.944254,0.0,1.7010111,2.3568494,0.0,1.8303949,0.0,2.5382967,0.0,0.0,0.0,0.0,0.0,0.0,1.1022534,0.9491073,0.0,0.0,0.0,0.0,0.0,0.0,1.8757714,0.0,0.0,0.0,0.0,1.8571187,0.0,2.7568603,0.0,2.4313586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,7.638874,0.0,0.6983253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74442077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4466121,2.4561257,0.0,0.0,0.0,2.0098846,0.0,0.0,0.0,0.0,3.5511506,0.0,0.0,1.1151199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89880383,0.0,0.0,0.0,0.0,0.0,0.027529426,0.0,0.34760043,0.0,0.17938136,0.29298276,0.3115726,0.0,0.80315244,0.0,0.0,0.0,0.0,0.7935266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41464087,0.0,0.28262982,0.26205716,0.0,0.0,0.0,0.08473454,0.0,0.23936425,0.3216885,0.0,0.0,0.11228557,0.4447004,0.25218904,0.21801141,0.0,0.29103586,0.18462172,0.0,0.4769781,0.24139208,0.0,0.0,0.0,0.5167822,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,8.282825,0.0,0.667099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7105892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.665906,0.0,0.0,0.0,0.0,5.41036,0.0,0.0,0.0,0.0,0.0,2.2215695,0.0,0.0,2.329722,0.0,1.992541,2.429603,0.0,1.1282111,0.0,0.0,2.625935,2.0352876,0.49962193,1.8032488,2.1620467,2.4454992,1.8491338,0.0,1.5043631,0.0,1.86962,0.0,1.5817987,2.1621597,0.0,1.745152,0.0,2.1675458,0.0,0.0,0.0,0.0,0.0,0.0,1.1001055,0.91441756,0.0,0.0,0.0,0.0,0.0,0.0,1.8088012,0.0,0.0,0.0,0.0,1.5180683,0.0,2.7124276,0.0,2.4387455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,8.069701,0.0,1.152798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537672,0.6480682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5994203,2.4751577,0.0,0.0,0.0,2.0426161,0.0,0.0,0.0,0.0,3.2779286,0.0,0.0,1.213889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7280924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3422256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381032,0.0,0.0,0.0,0.0,0.0,0.0,2.3981423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9123172,0.0,2.6746356,1.8163983,0.0,1.9769559,0.0,1.4632941,0.0,0.0,0.0,1.1897168,0.0,1.7355915,0.0,0.0,0.09595549,0.0,2.3702915,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,8.805694,0.0,2.0146506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6439966,0.0,0.0,0.0,0.0,0.0,0.0,0.08160399,0.73459226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78674537,0.0,0.0,0.0,0.0,0.0,0.0,4.5176363,4.3854203,0.0,0.0,0.0,0.17029545,0.0,0.0,0.0,0.0,2.000966,0.0,0.0,3.693816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7557983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7535948,0.078725114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6586376,0.0,0.0,0.0,0.0,0.0,0.0,2.227395,0.0,0.0,0.0,0.0,0.0,0.0,0.14172731,1.918509,0.0,2.645353,1.8741792,0.0,1.9049556,0.0,1.5267608,0.0,0.0,0.0,1.151926,0.0,1.6404195,0.0,0.0,0.0,0.0,2.2507915,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,8.260862,0.0,0.13586351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4361362,0.0,0.0,0.0,0.0,5.383435,0.0,0.0,0.0,0.0,0.0,2.192816,0.0,0.0,2.19907,0.0,1.9498025,2.1489913,0.0,1.0750468,0.0,0.0,2.4290578,2.284973,0.5003956,1.7833601,1.9831425,2.5586658,1.830645,0.0,1.4315759,0.0,1.8078719,0.0,1.7276832,2.2453086,0.0,1.7557433,0.0,2.3570418,0.0,0.0,0.0,0.0,0.0,0.0,1.0578285,0.9096098,0.0,0.0,0.0,0.0,0.14800678,0.0,1.9640452,0.0,0.0,0.0,0.0,1.7047852,0.0,2.7153647,0.0,2.4194856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,9.441546,0.0,2.111751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4743211,0.0,0.0,0.0,0.0,0.0,0.0,0.1521125,1.04282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586504,0.0,0.0,0.0,0.0,0.0,0.0,5.5082083,5.2315183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9190028,0.0,0.0,4.823321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5971888,0.0,0.0,0.0,0.0,0.0,0.09402147,0.0,0.0,0.0,0.0,1.8974183,0.3941968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863065,0.0,0.0,0.0,0.0,0.0,0.0,1.535711,0.0,0.0,0.0,0.0,0.0,0.0,0.1328255,1.8345538,0.0,2.48296,1.3050858,0.0,2.3987772,0.0,2.178511,0.0,0.0,0.0,1.8947932,0.0,1.6992573,0.0,0.0,0.0,0.0,2.6773496,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,9.265221,0.0,2.668925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9129475,0.0,0.0,0.0,0.0,0.0,0.0,0.47366574,1.2043124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1758735,0.0,0.0,0.0,0.0,0.0,0.0,6.6607027,6.494981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196369,0.0,0.0,6.3447046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6790063,0.0,0.0,0.0,0.0,0.0,0.0,2.922597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.419656,0.0,4.1261463,2.2550836,0.0,3.992697,0.0,3.2372208,0.0,0.0,0.0,2.8317611,0.0,2.5512607,0.0,0.0,0.0,0.0,4.1547027,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,8.382735,0.0,1.3222855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0662348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017415,0.012927963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7838058,3.4652398,0.0,0.0,0.0,0.9942554,0.0,0.0,0.0,0.0,2.8889685,0.0,0.0,2.904133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1421933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6255939,0.08462409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941802,0.0,0.0,0.0,0.0,0.0,0.0,1.9766384,0.0,0.0,0.0,0.0,0.0,0.0,0.05196775,1.6588521,0.0,2.3921056,1.5937208,0.0,1.8066626,0.0,1.0039053,0.0,0.0,0.0,1.0732553,0.0,1.6109468,0.0,0.0,0.005748607,0.0,2.0549068,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,8.750835,0.0,2.015425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2326262,0.0,0.0,0.0,0.0,0.0,0.0,0.09662397,1.1368569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8111782,0.0,0.0,0.0,0.0,0.0,0.0,5.325692,5.207383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2539148,0.0,0.0,4.82515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4003227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6893623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8726046,0.0,0.0,0.0,0.0,0.0,0.0,2.8748014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218609,0.0,4.0356894,2.8784504,0.0,3.5877686,0.0,2.9202259,0.0,0.0,0.0,2.202545,0.0,2.5922706,0.0,0.0,0.0,0.0,3.569905,0.0,0.0,1.0
